doi,year,title,sentence,CFLC,LVLH,DISP,INEQ,AVLB,QUAL,AGRI,ANIM,FISH,INFC,MORT,MIND,PREG,NUTR,SKIN,OCC,RESP,OTHER,TRSP,SUPPLY,SANIT,STRAIN,IT,RESI,PUBL,ENER,INDS,AGRC,FRST,RECR,ECOG
10.1016/j.ssmph.2022.101221,2022,From a drought to HIV: An analysis of the effect of droughts on transactional sex and sexually transmitted infections in Malawi,"In addition, women experiencing income shocks may be unable to afford treatment for STIs, making them more vulnerable to HIV since the presence of any STI increases both the risk of new infections among HIV-negative people and the risk of transmission from HIV-positive people (Galvin & Cohen, 2004).",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ssmph.2022.101221,2022,From a drought to HIV: An analysis of the effect of droughts on transactional sex and sexually transmitted infections in Malawi,"First, droughts can generate economic shocks for individuals whose primary income source is agriculture, by affecting agricultural outputs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10.1016/j.ssmph.2022.101221,2022,From a drought to HIV: An analysis of the effect of droughts on transactional sex and sexually transmitted infections in Malawi,"Droughts may also generate economic shocks more widely through the channel of increasing food prices, but empirical evidence suggests that the effects of recent droughts in Malawi have been concentrated amongst individuals with agricultural incomes (Pauw et al., 2011; Loevinsohn, 2015; World Bank, 2016).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.1016/j.ssmph.2022.101221,2022,From a drought to HIV: An analysis of the effect of droughts on transactional sex and sexually transmitted infections in Malawi,"First, for men employed outside agriculture, the effect of drought on income will be smaller than the effect of drought for women employed in agriculture.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ssmph.2022.101221,2022,From a drought to HIV: An analysis of the effect of droughts on transactional sex and sexually transmitted infections in Malawi,"As Table 1 shows, during the rainy seasons of November 2014–April 2015 and November 2015–April 2016, approximately 90% of the population experienced a drought of various intensities.",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ssmph.2022.101221,2022,From a drought to HIV: An analysis of the effect of droughts on transactional sex and sexually transmitted infections in Malawi,"This threshold was selected as meaningful by Burke et al. (2015) because realizations below the 15th percentile appear to be the most harmful to maize yields which is the main staple food crop in Malawi (World Bank, 2016).",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ssmph.2022.101221,2022,From a drought to HIV: An analysis of the effect of droughts on transactional sex and sexually transmitted infections in Malawi,Eighty-six percent were living in an area affected by a moderate drought in 2015-16 during a period of six months.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ssmph.2022.101221,2022,From a drought to HIV: An analysis of the effect of droughts on transactional sex and sexually transmitted infections in Malawi,"Over the last years, sub-saharan Africa is experiencing droughts and other weather shocks with increasing frequency (Niang et al., 2014) and 74% of households in Africa report experiencing a weather shock in the last five years (Niles & Salerno, 2018).",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.ssmph.2022.101221,2022,From a drought to HIV: An analysis of the effect of droughts on transactional sex and sexually transmitted infections in Malawi,"In addition to weather shocks, at least 60% of African households report large and sudden losses in income every year (Nikoloski et al., 2018), and most of the poorest are not protected by social safety programmes (World Bank, 2016).",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.1016/j.wace.2016.11.005,2017,GIS-based climate variability and drought characterization in Ethiopia over three decades,"Climate change Climate variability Drought Rainfall SPI 1 Introduction Climate change and variability in the Sub-Saharan Africa has considerable impact on agriculture, human health, livestock and the economy (Lipp et al., 2002; Haines and Patz, 2004; Confalonieri et al., 2007; Oscar et al., 2015).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.wace.2016.11.005,2017,GIS-based climate variability and drought characterization in Ethiopia over three decades,"This has major implications for the agricultural sector, and will be critical for developing adaptive strategies to overcome this problem. Climate risk is a characteristic feature of Ethiopian agriculture, particularly in drought-prone areas.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.wace.2016.11.005,2017,GIS-based climate variability and drought characterization in Ethiopia over three decades,"During the 1970s, 1980s and 1990s droughts in Ethiopia made massive economic loss and unparalleled human sufferings (Degefu, 1987; Berkele, 1987; Giorgis, 1987; Mishra and Cherkauer, 2009).",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.1016/j.wace.2016.11.005,2017,GIS-based climate variability and drought characterization in Ethiopia over three decades,"As per the available information, in Ethiopia, there were widespread droughts in frequency, severity and geospatial coverage occurred in 1965, 1969, 1973, 1983, 1987, 1989, 1997, 1998, 1999, 2003, 2005, 2008, 2009, and 2012, and over six million people suffered (Masih et al., 2014).",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.wace.2016.11.005,2017,GIS-based climate variability and drought characterization in Ethiopia over three decades,"As the economy of Ethiopia largely depends on rain-fed agriculture, frequent drought events result in severe economic losses, affects GDP growth, crop failure and severe impacts on livestock.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.1016/j.wace.2016.11.005,2017,GIS-based climate variability and drought characterization in Ethiopia over three decades,"In Ethiopia, the 1983–'84 drought was the most disastrous, with loss of life in hundreds of thousands, particularly in the northern part of the country.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.wace.2016.11.005,2017,GIS-based climate variability and drought characterization in Ethiopia over three decades,"On the other hand, though the droughts of 2002–'03 were as sever as 1983, as indicated by SPI, the negative effect on the lives of people and environment was very much limited due to an increased capacity of the local and national institutes to respond immediately.",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.wace.2016.11.005,2017,GIS-based climate variability and drought characterization in Ethiopia over three decades,"A better understanding of climate, current trends, changes in extremes events and its implications for crop productivity is critical in policy formulation, decision making and creating capacity in adapting to the changes to protect the livelihoods of the poor from climate shocks and to ensure food security in short and long-term. Substantial warming across the country was noticed during last three decades.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.1016/j.wace.2016.11.005,2017,GIS-based climate variability and drought characterization in Ethiopia over three decades,"Droughts produce a complex web of impacts that span many sectors of the society, including economy and may reach well beyond the area experiencing a drought.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.1016/j.wace.2016.11.005,2017,GIS-based climate variability and drought characterization in Ethiopia over three decades,"Of all the 20th century natural hazards, droughts have had the greatest detrimental impact (Bruce, 1994; Obasi, 1994).",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.1016/j.envres.2022.113986,2022,Gender differences in adaptation to heat in Spain (1983–2018),"There is evidence that women may be more vulnerable to extreme heat than men (Follos et al., 2020).",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.envres.2022.113986,2022,Gender differences in adaptation to heat in Spain (1983–2018),"Some research has suggested an effect 20 times greater in women (Yu et al., 2010), primarily in people of advanced ages (Folkerts et al., 2021) and due to circulatory system issues (Díaz et al., 2015).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.envres.2022.113986,2022,Gender differences in adaptation to heat in Spain (1983–2018),"While men experience higher rates of heat stroke, women can experience higher rates of other diseases (Kazman et al., 2015).",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.envres.2022.113986,2022,Gender differences in adaptation to heat in Spain (1983–2018),"On the other hand, some studies carried out in Madrid have shown that women present greater risk, both in terms of death as well as hospital admissions due to natural causes, during a heat wave (Díaz et al., 2018; García-Herrera et al., 2005).",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.envres.2022.113986,2022,Gender differences in adaptation to heat in Spain (1983–2018),"Also, in Barcelona that women showed a higher relative risk of mortality compared to men with summer temperature extremes (Ingole et al., 2020).",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.envres.2022.113986,2022,Gender differences in adaptation to heat in Spain (1983–2018),"Research studies carried out outside Spain have also reported greater heat-related mortality among women than among men (Folkerts et al., 2021; Kuchcik, 2021; Son et al., 2011; Stafoggia et al., 2006).",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.scitotenv.2017.08.064,2018,"Gender, age and circumstances analysis of flood and landslide fatalities in Italy","They also observed that children and young adults (21-year-old or younger) and the elderlies (70-year-old or older) suffered more deaths than the other age categories, proportionally.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.scitotenv.2017.08.064,2018,"Gender, age and circumstances analysis of flood and landslide fatalities in Italy","In Italy, Guzzetti (2000) compiled information on landslides that caused deaths, missing persons, injuries and homelessness between 1279 and 1999 finding that fast-moving failures such as rock falls, rockslides, soil slips, debris flows and rock avalanches, were responsible for more than 80% of deaths and injuries.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.scitotenv.2017.08.064,2018,"Gender, age and circumstances analysis of flood and landslide fatalities in Italy","They found that 91% of 300 survivors of the destructive 1998 debris flows in Campania, Southern Italy, experienced post-traumatic stress disorder.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.scitotenv.2017.08.064,2018,"Gender, age and circumstances analysis of flood and landslide fatalities in Italy","In the studied period landslides killed more males (592, 55.6%) than females (473, 44.4%), and floods killed considerably more males (350, 61.3%) than females (221, 38.7%) (Fig. 3 ).",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.scitotenv.2017.08.064,2018,"Gender, age and circumstances analysis of flood and landslide fatalities in Italy","Except for children (9-year-old and younger) and the elderly (70-year-old and older), landslides killed more males than females, with maxima in the age category 30–39 for males and 60–69 for females.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.scitotenv.2017.08.064,2018,"Gender, age and circumstances analysis of flood and landslide fatalities in Italy","Landslides killed people mainly at home or in buildings (354, 29.9%) due to the partial or total collapse of the buildings (304, 25.7% of which 180, 51.7% females, and 168, 48.3% males) or dragged by earth, debris or mud (159, 24.8%) (Table 2).",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.scitotenv.2017.08.064,2018,"Gender, age and circumstances analysis of flood and landslide fatalities in Italy","Landslides killed people also along roads (137, 21.3%), were debris flows and mudflows caught people in vehicles (e.g., cars, vans, buses, tracks, excavators) (115, 37.3%) or hit pedestrians along the road (32, 10.3%).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.scitotenv.2017.08.064,2018,"Gender, age and circumstances analysis of flood and landslide fatalities in Italy",This may extend to landslides the result of Sharif et al. (2015) who found that males are much more likely than females to be victims of motor-related accidents during flood events.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.scitotenv.2017.08.064,2018,"Gender, age and circumstances analysis of flood and landslide fatalities in Italy","We conclude that in Italy landslides are deadlier than floods, and that the Italian population is more vulnerable to landslides than floods.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.geomorph.2021.107753,2021,"Geomorphological and sedimentological records of recent storms on a volcaniclastic coast in Bicol, Philippines",The lahars caused most of the fatalities (~1200 deaths) and extensive property damage (e.g.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.geomorph.2021.107753,2021,"Geomorphological and sedimentological records of recent storms on a volcaniclastic coast in Bicol, Philippines",The lahars caused most of the fatalities (~1200 deaths) and extensive property damage (e.g.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.geomorph.2021.107753,2021,"Geomorphological and sedimentological records of recent storms on a volcaniclastic coast in Bicol, Philippines","Durian, Joan), high cost of damage (Angela), or human death toll exceeding 500 (e.g.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.1016/j.geomorph.2021.107753,2021,"Geomorphological and sedimentological records of recent storms on a volcaniclastic coast in Bicol, Philippines","Durian, Joan), high cost of damage (Angela), or human death toll exceeding 500 (e.g.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.1016/j.geomorph.2021.107753,2021,"Geomorphological and sedimentological records of recent storms on a volcaniclastic coast in Bicol, Philippines","Local residents also recounted an event when Typhoon Joan (Sening) on October 1970 generated a storm surge that washed away the houses in a small village called Natunawan (which literally means dissolved) at the northern end of the barrier sand spit (Dayao, 2006; Fig. 3b).",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.geomorph.2021.107753,2021,"Geomorphological and sedimentological records of recent storms on a volcaniclastic coast in Bicol, Philippines","The residents of the coastal village Baybay, however, confirmed that the localized breaching on the Malinao barrier spit was only sustained from Typhoon Durian.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India","Gurung was forced also forced into hiding until 2021, when he re-emerged onto the political scene.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India","These include the landslide in Manipur which was made possible by the construction of the Jiribam to Imphal railway line and triggered by seasonal heavy rainfall (Petley, 2022), and the Chamoli disaster in which a complex chain of multi-hazards met with a controversial dam project in Uttarakhand to the effect of killing 23 workers who were working on the project at the time (Shugar et al., 2021).",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India","At least 1225 people have died in at least 42 major landslides in the Darjeeling Himalayas between 1950 and 2021 (McGowran, 2022, p. 20).",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India","More frequently, landslides lead to infrastructure disruption, loss of property, and displacement.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India",The family whose land was lost during this landslide described in an interview the interrelated causative factors that lead to the main slope failure in 2017.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India","Nonetheless, the family who has lived in the house above the landslide for generations indicated the problem seemed to be contained by the wall until the main 2017 landslide.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India","Shortly before then, a small landslide occurred and partially blocked the road.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India","One NGO worker who had been involved in the first Gorkhaland movement mentioned how the landslide economy provides a ‘perverse incentive’ (Lavell & Maskrey, 2014, p. 276) for roads to be built in such a way that they generate make landslides possible: PM: “But in the tenders … it’s like if the repair is needed then there’s more money available, I think … I1: Yes PM: Well, then they want to do the repair, no?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India",Because he is blocking the provision of a constant work there (PM laughs)!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India",But it was nothing to do with the compensation that he was to receive because he lost his plantation”.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India","Following continuous rainfall, a smaller landslide further up the hillside blocked a drain and diverted the flow of water down some nearby stairs and onto the new road.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India","This slope became saturated and eventually failed, resulting in a flow of debris down and onto the house of the family who were killed.",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India","Partly as a result of this lack of action, another landslide occurred here in the monsoon season of 2020 (Save the Hills, 2020), indicating that this disaster remained in-the-making for some time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India",", and the surrounding villages were not able to access the nearest market town due to the road damage, limiting both their ability to sell agricultural produce but also buy essential supplies.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.polgeo.2023.103008,2024,"Geopolitical assemblages and disasters-in-the-making in Kalimpong, India",These landslide impacts were immediately exacerbated by the outbreak of violence in the first week of June that preceded the calling for the bandh 21 21 बंद – Nepali word meaning ‘closure’.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.scitotenv.2021.149492,2021,"Geospatial cluster analysis of the state, duration and severity of drought over Paraíba State, northeastern Brazil","SPI Drought Remote sensing TMPA Clusters Semiarid region 1 Introduction The future impacts of climate change for semiarid regions can cause the intensification and prolongation of droughts and generate serious problems, such as water scarcity and collapse in the water supply (Li et al., 2020).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.scitotenv.2021.149492,2021,"Geospatial cluster analysis of the state, duration and severity of drought over Paraíba State, northeastern Brazil","Droughts can also cause socio-environmental impacts of various magnitudes, such as desertification, reduction of agricultural potential and the rural exodus (Vieira et al., 2020).",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.scitotenv.2021.149492,2021,"Geospatial cluster analysis of the state, duration and severity of drought over Paraíba State, northeastern Brazil","Furthermore, the region has recently experienced one of the most severe drought events of recent times, with significant socio-economic consequences for the population of the state (Marengo et al., 2017; Santos et al., 2019b).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"This was, however just the latest incident of flooding that has been plaguing the world since the beginning of the year.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"Heavy rains during the month of April 2022 and the beginning of May have led to floods in all parts of the world and on every continent, with the exception of Antarctica [22].",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,The countries that have been affected during just these two months are shown in Table 1 .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"All countries in South and Central America have been affected, while most of Europe and Africa have similarly been affected.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,In 2021 there were 432 disastrous events reported across the world and 52% (223) of these events were instances of flooding [15].,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,The human and socio-economic costs of these floods have been extreme.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"There have been 4, 143 deaths reported in 2021 as a result of flooding with the share of deaths by continent being: Americas (43.2%), Europe (2.9%), Asia (48.7%), Oceania (0.1%), and Africa (5.1%).",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"The flooding destroyed several thousand homes, roads, bridges and severely impacted critical infrastructure.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"Most often these natural disasters damage, devastate, and destroy housing, infrastructures, places and labour structures.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"It can persist and become more serious over time, with for instance, loss of housing structures, pollution, illnesses, degraded professional situations, etc.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"It is common to hear victims say that they have “lost everything”, that “the labour of a lifetime is engulfed” or that “all the memories of their past have been destroyed”.",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,The torrential floods caused a new trauma for this octogenarian.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,It's traumatic” said distraught families who can now only meet near a stone erected in tribute to all those missing in the cemetery of the town.,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"The results show an increase in respiratory diseases, dengue fever and a decrease in cholera.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"The intersection between historical, social, economic, political, policy and governance issues in the country and the interplay with natural elements and climate change makes poor and historically disadvantaged communities more vulnerable to negative psychological consequences [6].",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"4 The floods in South Africa: Internal Migration Given the past history and current levels of development, South Africa faces economic challenges that have direct impacts on the population.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"The floods resulted in 435 confirmed deaths, reflecting the grim human toll of the disaster [55] and pushing the Government to trigger the state of disaster, to place affected people in shelters and to try to move them to new land [35].",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.1016/j.amp.2022.07.004,2023,Global Warming and Psychotraumatology of Natural Disasters: The Case of the Deadly Rains and Floods of April 2022 in South Africa,"The health consequences associated with the immediate phase include drowning and injury whereas those associated the mid-and-long-term periods can entail communicable diseases, respiratory infections as well as epidemic diseases such as cholera and diarrhea [36,49].",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
