paper_id;title;text;sentence_id;labels
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In light of the history and documentation of past cold events in South America, this study comprehensively analyzes features of the cold spells and waves that affected central South America during the austral winter of June-August 2021.;CW2021_67;Objective
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The study comprises Central South America, from the Amazon region to south-central Brazil, the Andean-Amazon regions of Bolivia and southern Peru, Paraguay, and northern Argentina.;CW2021_68;Objective
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;We investigate one cold wave that occurred during the last week of June 2021, assessing its intensity, spatial extension, and regional cooling patterns.;CW2021_69;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;This event affected all countries in central South America east of the Andes.;CW2021_70;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;We examine the daily variability of maximum and minimum temperatures from 36 meteorological stations to identify days with both cold waves and cold spells.;CW2021_71;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In addition, we study regional and large-scale circulation patterns related to these cold waves.;CW2021_72;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Finally, we discuss the local impacts of cold weather on human activities and long-term cooling trends in the region.;CW2021_73;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Data, data sources, and method Data For this study, we use both daily minimum and maximum surface air temperatures (Tmin and Tmax, respectively) from 36 weather monitoring stations (Table (Table1,1, Fig. 1).;CW2021_74;Data
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The data are provided by the meteorological services of Brazil (INMET-www.inmet.gov.br), Bolivia (SENAMHI-senamhi.gob.bo), Paraguay (DMH-www.meteorologia.gov.py), Peru (SENAMHI-www.senamhi.gob.pe), and Argentina (SMN-www.smn.gob.ar).;CW2021_75;Data
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In addition, we use rainfall data from the Global Precipitation Climatology Center (GPCC-https://climatedataguide.ucar.edu/climate-data/gpcc-global-precipitation-climatology-centre).;CW2021_76;Data
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The GPCC gauge-based gridded precipitation dataset is available for the global land surface only and are available in the spatial resolutions of 1.0 latitude 1.0 longitude.;CW2021_77;Data
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The focus of the study is the austral winter season from June to August 2021.;CW2021_78;Objective
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Daily data allows day-to-day analysis of temperature variability in central South America during cold-spell episodes, and identification of cold waves.;CW2021_79;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The baseline for calculating anomalies is the 1981-2010 long-term mean (LTM).;CW2021_80;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;All these meteorological data come from the websites of the meteorological agencies, and are available upon request.;CW2021_81;Data
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Our study uses the daily minimum and maximum temperature and precipitation-gridded data from the NOAA Climate Prediction Center (CPC) (npsl.noaa.gov/data/gridded/data.cpc.globaltemp.html).;CW2021_82;Data
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;To corroborate the characteristics and impacts of cold waves in the winter of 2021, we rely on auxiliary information from weather reports issued by national meteorological services, from newspapers and other media reports, and from national and international agencies.;CW2021_83;Data
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Although the study region is central South America, we also consider information from Chile and northern Argentina.;CW2021_84;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Central and southern Chile were affected by cold wave episodes from June to August 2021 due to the cold-core anticyclone as it approached South America.;CW2021_85;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Therefore, we include information on cooling in some locations not listed in Table Table1,1, from weather reports on the Chilean Meteorological Service  website (Dirección Meteorológica de Chile, www.meteochile.gob).;CW2021_86;Data
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;More details on minimum temperature variability during cold waves in the wintertime of 2021 in other locations not in Table Table1,1, from central South American countries and Chile, appear in supplementary material.;CW2021_87;Metadata
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Definition of a cold wave or cold spell event Considering the lack of a clear and consistent definition for cold wave and cold spell events around the world (WMO 2015), in this study we consider that a cold wave event is one that persists for at least three consecutive days with daily minimum and maximum temperatures (Tmin and Tmax) below the 10th percentile.;CW2021_88;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;"If both Tmin and Tmax drop below the 10th percentile, but for fewer than three days, we use the term ""cold spell"".";CW2021_89;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;We derive the daily threshold values for Tmin and Tmax from a 30-year climatological baseline period (1981-2010) in the CPC-NOAA dataset.;CW2021_90;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Cold waves are detected in the June-August winter season.;CW2021_91;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Circulation fields related to cold waves We learn from previous studies (see Sect. 1) that cold air surges arise from the meridional exchange of air masses between the tropics and mid-latitudes east of the Andes.;CW2021_92;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;These winter cold air surges may be responsible for frost events in this region of South America.;CW2021_93;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Therefore, we wish to establish the relationship between surface cooling and lower- and upper-air circulation for the cold wave episode selected as a case study.;CW2021_94;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;To study the surface synoptic circulation features for South America during the selected cold wave event from June to July 2021, we use the surface charts at the 00 GMT available from the Brazilian Navy (www.marinha.mil.br/chm/dados-do-smm-cartas-sinoticas/cartas-sinoticas).;CW2021_95;Data
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The 850- and 200-hPa winds and stream function variables show the Southern Hemisphere�  large-scale circulation (cyclonic and anticyclonic anomalies) of the rotational component of the atmospheric flow.;CW2021_96;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In addition, we consider 850-hPa temperature fields.;CW2021_97;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The latest-generation reanalysis ERA5 allows us to analyze lower-level and upper-level large-scale atmospheric circulation and air temperature.;CW2021_98;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The ERA5 reanalysis has a horizontal spatial resolution of 0.28 grid size, or ~ 30 km (Hersbach et al. 2020).;CW2021_99;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;We obtain daily means by averaging data available every 6 h for each variable of interest.;CW2021_100;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;We compute anomalies of horizontal winds and stream function at 850 hPa and 200 hPa for the June 26-July 1 case study of cold waves in the winter of 2021.;CW2021_101;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;"For this analysis, we define a Day 0, which is strongly influenced by the cold core anticyclone that has crossed the Andes (high pressure anomalies centered over central Argentina; around 40 S and 70 W), and when the coldest day occurs in a region north of Paraguay (around 20 S and 60 W).";CW2021_102;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Then, we go backward and forward to see the circulation patterns from 2 days before until 3 days after Day 0.;CW2021_103;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Anomalies of streamfunction are calculated for these few days before and after Day 0.;CW2021_104;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Since the coldest day is defined in northern Paraguay, and from the location and extension of the cold core anticyclone, we expect northward propagation (to the northwest along the Andes, and to the northeast towards southeast Brazil-Argentina) of the cold air in subsequent days.;CW2021_105;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Anomalies are computed relative to the climatological mean from 1981 to 2010 for winter only.;CW2021_106;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;To limit the fluctuation within a 30-day window, we apply a temporal high-pass Butterworth filter to the variables of interest.;CW2021_107;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;"This filtering removes the seasonal cycle and excludes variability due to the Madden-Julian Oscillation over this region (e.g., Alvarez et al. 2016; Mayta et al. 2018).";CW2021_108;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;"This filtering removes the seasonal cycle and excludes variability due to the Madden-Julian Oscillation over this region (e.g., Alvarez et al. 2016; Mayta et al. 2018).";CW2021_108;PriorWork
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In addition, the Butterworth filter allows us to control the sharpness of the cutoff on discarded frequencies, known as the order of the filter.;CW2021_109;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Low order in the filter is related to a smooth-frequency cutoff (Roberts and Roberts 1978).;CW2021_110;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In this work, we use the 5th order.;CW2021_111;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;"This time-filter technique is widely used in meteorological sciences (e.g., Zeng et al. 2008; Berntell et al. 2018; Segura et al. 2022).";CW2021_112;PriorWork
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;"This time-filter technique is widely used in meteorological sciences (e.g., Zeng et al. 2008; Berntell et al. 2018; Segura et al. 2022).";CW2021_112;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Because the extreme cold wave events occur due to a southerly cold air surge moving from higher latitudes, we examine the temporal evolution of surface meridional wind and temperature at 850 hPa from ERA-5 reanalyses for different locations between 9 and 29 S during the cold wave of June 26 to July 1, 2021.;CW2021_113;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Because the extreme cold wave events occur due to a southerly cold air surge moving from higher latitudes, we examine the temporal evolution of surface meridional wind and temperature at 850 hPa from ERA-5 reanalyses for different locations between 9 and 29 S during the cold wave of June 26 to July 1, 2021.;CW2021_113;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Results Maximum and minimum temperatures in central South America during June and July, 2021 Reports from national weather services of central South America and Chile, news, websites, United Nations organizations, and private meteorology companies (e.g., Climatempo in Brazil) identify cold episodes from June to August 2021: June 14-18, June 28 to July 4, and July 27-31.;CW2021_114;PriorWork
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Results Maximum and minimum temperatures in central South America during June and July, 2021 Reports from national weather services of central South America and Chile, news, websites, United Nations organizations, and private meteorology companies (e.g., Climatempo in Brazil) identify cold episodes from June to August 2021: June 14-18, June 28 to July 4, and July 27-31.;CW2021_114;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Some of these were later characterized as cold waves.;CW2021_115;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In addition, some regions established new historical minimum temperature records and occurrence of frost and snow on these dates.;CW2021_116;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Figure 2a-d shows anomaly maps for monthly minimum and maximum temperatures, and 2e-f shows rainfall anomalies for June and July 2021.;CW2021_117;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In June, cold minimum temperature anomalies (0 to − 2 C) occurred in a few locations in southern Brazil, Bolivia, Paraguay, and Argentina, while maximum temperatures were warmer than average in most of tropical South America.;CW2021_118;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In July, the daily temperature amplitude was larger.;CW2021_119;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Central, southern, and southeastern Brazil, Paraguay, parts of Bolivia, and northern and central Argentina exhibited negative minimum temperature anomalies (− 1 to − 4 C).;CW2021_120;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;However, these regions also recorded positive maximum temperature anomalies (up to + 3 C).;CW2021_121;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Rainfall anomalies can partially explain monthly temperature anomalies.;CW2021_122;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Figure 2e shows anomalously wet conditions in southern Brazil and northern Argentina in June 2021, resulting in cloudier days, negative maximum- and minimum-temperature anomalies, and lower thermal amplitude.;CW2021_123;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In July, anomalously warm and dry conditions in Bolivia, Paraguay, Argentina, and southwestern Brazil were related to the drought affecting the Paraná-Plata basin since 2019 (Naumann et al. 2021).;CW2021_124;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Figure 2f suggests that drier-than-normal conditions over these regions in July 2021 resulted in clear skies during the day, allowing for more pronounced daily warming and nighttime cooling than usual.;CW2021_125;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Figure 3 shows the evolution of maximum and minimum temperatures between June and August 2021 in the 36 stations listed in Table Table11 and displayed in Fig. 1.;CW2021_126;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Lower minimum and maximum daily temperatures affected southeastern and central-western Brazil, southeastern Paraguay, eastern Bolivia, northern Argentina, and the southern Peruvian Amazon.;CW2021_127;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;For example, between June 28 and July 28, some days showed minimum and maximum temperatures 6-10 C below the LTM (Table (Table1)1) in Argentina, Bolivia, Paraguay, and Brazil.;CW2021_128;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In the Peruvian Amazon, the differences were about 3-5 C.;CW2021_129;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Three cold events were detected: June 13-16, June 26-July 4, and July 27-31 in Brazil, Argentina, Bolivia, and Paraguay.;CW2021_130;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In the Peruvian Amazon, the latter two events were more intense.;CW2021_131;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;From June 15-21, 2021, Argentina reported a cold surge intrusion that lowered the temperature over much of the country, dropped snow in some regions, and set several new low-temperature records.;CW2021_132;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;However, the maximum temperature did not drop below the 10th percentile.;CW2021_133;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Later, on June 28 the minimum temperature dropped below the 10th percentile, thus meeting the definition of a cold spell rather than a cold wave.;CW2021_134;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In the same period, news media reported frost conditions starting on June 20 that impacted coffee-growing areas in southeastern Brazil (Perfect Daily Grind PDG, 2021).;CW2021_135;Impact
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In addition, the cold air mass moved over Brazil�  agricultural areas by July 26, further damaging coffee and sugarcane crops already hurt by strong frosts the week before, and by the third consecutive year of drought.;CW2021_136;Impact
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Finally, this cold wave brought freezing conditions to southeastern Brazil�  agricultural belt, something not seen since 1994 (WMO 2022).;CW2021_137;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Reports from meteorological agencies and news media provide details of record-low temperatures at some weather stations in the five countries in central South America and Chile during June and July 2021.;CW2021_138;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Thanks to a powerful cold air mass in the last half of June 2021, Argentina, Uruguay, Paraguay, Bolivia, and Brazil suffered extreme and unprecedented cold weather outbreaks, with historic snowfall across some regions.;CW2021_139;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;These reports corroborate the tendencies observed in Fig. 3.;CW2021_140;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In Brazil, CLIMATEMPO and INMET reported that after the passage of the cold front on June 26, temperatures dropped in the southern Brazilian Amazon (Rio Branco in Fig. 3), and by June 28, central and southern Brazil, Uruguay, Argentina, and Paraguay saw the world�  largest negative cold anomaly outside the poles.;CW2021_141;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In Argentina, the SMN reported cold weather around June 19 in northeast Argentina, Bolivia, and Paraguay, while the cold waves were concentrated around June 26 and July 28.;CW2021_142;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;On June 27, cold spells and rare snow were reported in Buenos Aires and Santa Fe provinces.;CW2021_143;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The observatory in the capital registered 8.5 C on June 27, followed by historic overnight lows.;CW2021_144;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;On June 28, several areas registered their coldest mornings of the year, including − 4 C in Mendoza Aero, − 3.9 C in Saint Martin, and − 6.9 C in San Rafael.;CW2021_145;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In Peru, SENAMHI reported on July 28 that minimum temperatures were around 13 C in Puerto Inca in central Peruvian Amazonia.;CW2021_146;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The Chilean Met service issued a forecast for cold weather in central Chile, and a cold wave from July 26-28 (see supplementary material for additional information on cooling during June and July 2021).;CW2021_147;Metadata
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Identification of cold wave episodes A cold wave is defined using the criteria explained in Sect.;CW2021_148;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Figure 4 identifies cold episodes between June 12 and August 31, 2021 for the 36 stations listed in Table Table1.1.;CW2021_149;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The black frame in a blue box delimits a cold wave event, when daily minimum and maximum temperatures are below the corresponding climatological 10th percentile for at least three consecutive days.;CW2021_150;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The blue box indicates when daily minimum and maximum temperatures are below the corresponding climatological 10th percentile, but for less than 3 days, representing cold spells.;CW2021_151;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Cold waves (represented by red boxes in Fig. 4) were detected from June 26 to July 1 at 10 of the 36 stations, and from July 27 to 31 at 2 stations from Argentina.;CW2021_152;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Cold waves were also detected in Paraguari (Paraguay) on June 17-19 and in Rio de Janeiro (Brazil) on August 12-14.;CW2021_153;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The first wave was longer, affected five countries, and reached lower latitudes.;CW2021_154;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;This is consistent with the cooling observed at the station level from Fig. 3.;CW2021_155;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The first cold wave of winter 2021 lasted four days in Caxias do Sul (June 28-July 1).;CW2021_156;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;It lasted three days in southeastern Brazil (Rio de Janeiro, Irati) and in Rio Branco, in the western Brazilian Amazon (June 29-July 1).;CW2021_157;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;This cold wave also lasted three days in the Bolivian lowlands (June 28-July 1 in the southern and central regions, and June 29-July 2 in the north).;CW2021_158;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In Argentina, the cold wave in Posadas lasted from June 28-30.;CW2021_159;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Puerto Inca, in the central Peruvian Amazon, felt the cold wave later, on June 29-July 2 (SENAMHI-Peru).;CW2021_160;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Figure 4 shows that only cold spells were detected on these dates in Paraguay, northern and central Argentina, and central-west Brazil.;CW2021_161;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;However, Paraguay�  meteorological service reported cold waves from June 28 to 30 in several locations.;CW2021_162;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;On June 30, several places in Paraguay recorded their coldest temperatures ever: Mariscal Estigarribia (− 2.6 C, LTM: 13.6 C), Pozo Colorado (− 2.0 C, LTM: 13.5 C), and Aeropuerto Guarani (− 1.5 C, LTM: 12.8 C).;CW2021_163;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Pedro Juan Caballero (1.0 C, LTM: 13.4 C) matched its previous 1.0 C record-low from June 30, 1996 (Dirección de Meteorologia e Hidrologia-Paraguay).;CW2021_164;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;However, Fig. 4 does not show these events as cold waves.;CW2021_165;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;This is probably because cold waves in this country are defined based only on minimum daily temperatures below the 10th percentile, whereas our methodology requires both minimum and maximum temperatures below the 10th percentile for at last three consecutive days.;CW2021_166;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In Bolivia, coldest-ever temperatures were recorded on June 30 in Ascención de Guarayos (1.2 C, LTM: 15.2 C).;CW2021_167;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Puerto Suárez matched its lowest-ever for June (1.0 C, LTM: 17.1 C).;CW2021_168;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;On July 4, Puerto Suárez in the Pantanal experienced its coldest temperature ever recorded (− 2.5 C, LTM: 16.1 C) (SENAMHI-Bolivia, Swiss Info 2021).;CW2021_169;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;First-ever or extremely rare frosts in the Chiquitania and Pantanal regions, between latitudes 16 S and 19 S, contributed to vegetation drying (and dying) in a context of an ecosystem (Chiquitano dry forest) already debilitated by the wildfires of previous years.;CW2021_170;Impact
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;All told, it was probably the most intense cold event of the last 50 years in those regions.;CW2021_171;HazardDescription
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;While some of these stations are listed in Table Table1,1, we use additional information from other stations.;CW2021_172;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Although not in Table Table1,1, these stations’ data are available from weather reports from SMN-Argentina, INMET-Brazil, DMH-Paraguay, SENAMHI-Bolivia, and SENAMHI-Peru.;CW2021_173;Data
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;This additional information provides a better picture of the degree and geographical extent of cooling in the region (in Sects. 3.2 and 3.3).;CW2021_174;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;This new information includes the daily minimum temperatures and the respective LTM (see Table S.1 in the supplementary material).;CW2021_175;Metadata
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Therefore, based on Fig. 4 and the additional information listed in the supplementary material, we define a case study of one cold wave period for further analysis, starting on June 26 and ending on July 1st.;CW2021_176;Method
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;From Figs. 3 and and4,4, the coldest day occurred between June 28 and 30 (Fig. 3).;CW2021_177;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The cold wave began between June 28 and 29 (Fig. 4).;CW2021_178;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The slight difference in dates is likely due to Fig. 3 using station data, and Fig. 4 the NOAA CPC gridded temperature data.;CW2021_179;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Regional climatic features of June 26-July 1, 2021 Figure 5a, b shows the minimum and maximum temperature anomalies at a regional level for this case study.;CW2021_180;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;From June 26 to July 1, anomalies extended from central and southern Brazil, central and northern Argentina, and Paraguay to eastern Bolivia, western Brazil, and the Peruvian Amazon, with maximum daily temperatures of 3-4 C below average.;CW2021_181;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Minimum daily temperatures of at least 4 C less than baseline occurred in the same regions and extended further into central and southern Chile.;CW2021_182;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;During this cold wave episode, maximum daily temperature anomalies (at least − 4 C lower than baseline) arose in southeastern Brazil, northern Argentina, and Paraguay.;CW2021_183;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Anomalies in Bolivia and western Amazonia were from − 1 to −;CW2021_184;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;See the supplementary material for more information on minimum temperatures in other locations during this cold wave.;CW2021_185;Metadata
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Cold wave of June 26-July 1, 2021 Synoptic surface features The synoptic charts of June 26-July 1, 2021, at 00;CW2021_186;Results
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;UTC (Fig. 6a-f) show that on June 26, a high-pressure system in the southern Pacific Ocean, with a maximum value of 1032 hPa, approached the coast of Chile and extended a weak ridge (green lines represent ridges) with its axis parallel to approximately 36 S latitude.;CW2021_187;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Likewise, another ridge to the southwest advected cold air from high latitudes and supported the displacement of a cold front affecting southern Argentina.;CW2021_188;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;Further north, low pressure predominated over the continent.;CW2021_189;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;A deep extratropical cyclone associated with a cold front was seen in the southern Atlantic Ocean.;CW2021_190;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;On June 27, a migratory high-pressure system in the Pacific Ocean evolved (1034 hPa), crossed the Andes, and extended a ridge to its lee side.;CW2021_191;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The system generated a strong northward transport of cold air in low layers of the atmosphere, reaching central and northern Argentina.;CW2021_192;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;In the extreme south of Brazil, on the coast of the Atlantic Ocean, a low-pressure system with minimum value of 1008 hPa was observed.;CW2021_193;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The cold branch of a frontal wave, associated with it, affected the center-north of Paraguay�  territory and southern Brazil.;CW2021_194;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;On June 28, the center of the cold-core high-pressure system crossed the Andes, supporting the movement of the cold front separating the anticyclone from the warmer air located to the north of the system. An intense extratropical cyclone with a minimum value of 996 hPa was observed on the Atlantic coast between Argentina and southern Brazil.;CW2021_195;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;This system generated a strong pressure gradient over the continent, accelerating wind and cold-air advection from the south towards lower latitudes, breaking into the southern reaches of Bolivia�  territory.;CW2021_196;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;On June 29, the center of the anticyclonic system was located over central Argentina.;CW2021_197;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;It extended a ridge to the northwest, transporting cold air to western Amazonia.;CW2021_198;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;On June 29 and 30, the cold core anticyclone reached 1032 hPa.;CW2021_199;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;It was located between 20-30 S on the coldest days.;CW2021_200;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;The extratropical cyclone on the coast of southern Brazil into northern Argentina continued to intensify.;CW2021_201;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;It reached a minimum value of 988 hPa, strengthening the southern component winds over the coast of Argentina, Uruguay, and southern Brazil.;CW2021_202;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;By June 30, this low-pressure center was named subtropical storm Raoni by the Brazilian Navy.;CW2021_203;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;With its associated polar vortex and extratropical cyclone, it produced snow and frost in southern and central Brazil (G1, 2022).;CW2021_204;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;This storm intensified by July 1.;CW2021_205;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;"The low-pressure system on the coast of Uruguay and southern Brazil acted as a “pump,"" helping to quickly transport the cold air mass towards the north, reaching tropical latitudes.";CW2021_206;HazardCause
CW2021;A cold wave of winter 2021 in central South America: characteristics and impacts;On that day, the high-pressure center moved over Paraguayan territory, and the axis of the system�  ridge showed its highest amplitude, reaching latitude 5 S over the Peruvian Amazonia.;CW2021_207;HazardCause
